id,title,property_type,price_eur,city,neighborhood,lat,lon,size_sqm,rooms,year_built,floor,max_floor,parking,heating,dist_to_metro_min,dist_to_park_min,description,source_url,price_per_sqm,age,is_new_build,distance_score,text_for_embedding
66,Apartment 4 camere Drumul Taberei,apartment,162735,Bucuresti,Drumul Taberei,44.40004478967802,26.077973969946683,95,4.0,1981.0,10.0,10.0,yes,electrica,4,6,"Proprietate in zona Drumul Taberei, suprafata 95 mp, pret 162735 EUR.",https://example.com/listing/66,1713.0,44.0,0,13.2,"apartment in Drumul Taberei, Bucuresti, 95 mp, 4.0 camere, construit in 1981.0. Detalii: Proprietate in zona Drumul Taberei, suprafata 95 mp, pret 162735 EUR."
67,Land  camere Dorobanti,land,582825,Bucuresti,Dorobanti,44.40471576911712,26.1200908650366,475,,,,,no,,14,4,"Proprietate in zona Dorobanti, suprafata 475 mp, pret 582825 EUR.",https://example.com/listing/67,1227.0,,0,8.0,"land in Dorobanti, Bucuresti, 475 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dorobanti, suprafata 475 mp, pret 582825 EUR."
68,House 1 camere Titan,house,121540,Bucuresti,Titan,44.43857788576669,26.08259887064792,118,1.0,2020.0,,,no,termoficare,17,13,"Proprietate in zona Titan, suprafata 118 mp, pret 121540 EUR.",https://example.com/listing/68,1030.0,5.0,1,2.5999999999999996,"house in Titan, Bucuresti, 118 mp, 1.0 camere, construit in 2020.0. Detalii: Proprietate in zona Titan, suprafata 118 mp, pret 121540 EUR."
69,Land  camere Colentina,land,716900,Bucuresti,Colentina,44.43222773670732,26.14603055999624,535,,,,,no,,17,13,"Proprietate in zona Colentina, suprafata 535 mp, pret 716900 EUR.",https://example.com/listing/69,1340.0,,0,2.5999999999999996,"land in Colentina, Bucuresti, 535 mp, nan camere, construit in nan. Detalii: Proprietate in zona Colentina, suprafata 535 mp, pret 716900 EUR."
70,House 4 camere Colentina,house,84134,Bucuresti,Colentina,44.43175985193776,26.12570348975458,59,4.0,1980.0,,,no,central,4,4,"Proprietate in zona Colentina, suprafata 59 mp, pret 84134 EUR.",https://example.com/listing/70,1426.0,45.0,0,14.0,"house in Colentina, Bucuresti, 59 mp, 4.0 camere, construit in 1980.0. Detalii: Proprietate in zona Colentina, suprafata 59 mp, pret 84134 EUR."
71,Land  camere Dristor,land,325385,Bucuresti,Dristor,44.442287890620456,26.055864679273505,295,,,,,yes,,19,3,"Proprietate in zona Dristor, suprafata 295 mp, pret 325385 EUR.",https://example.com/listing/71,1103.0,,0,5.4,"land in Dristor, Bucuresti, 295 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dristor, suprafata 295 mp, pret 325385 EUR."
72,House 3 camere Colentina,house,95172,Bucuresti,Colentina,44.44914344141954,26.16515335057797,103,3.0,2009.0,,,no,gaz,6,11,"Proprietate in zona Colentina, suprafata 103 mp, pret 95172 EUR.",https://example.com/listing/72,924.0,16.0,0,10.0,"house in Colentina, Bucuresti, 103 mp, 3.0 camere, construit in 2009.0. Detalii: Proprietate in zona Colentina, suprafata 103 mp, pret 95172 EUR."
73,Apartment 2 camere Dristor,apartment,99102,Bucuresti,Dristor,44.40245307690193,26.14520911749789,83,2.0,1974.0,2.0,10.0,no,termoficare,11,11,"Proprietate in zona Dristor, suprafata 83 mp, pret 99102 EUR.",https://example.com/listing/73,1194.0,51.0,0,7.0,"apartment in Dristor, Bucuresti, 83 mp, 2.0 camere, construit in 1974.0. Detalii: Proprietate in zona Dristor, suprafata 83 mp, pret 99102 EUR."
74,House 2 camere Dristor,house,92004,Bucuresti,Dristor,44.40971106378307,26.154941514311755,66,2.0,1988.0,,,no,central,16,2,"Proprietate in zona Dristor, suprafata 66 mp, pret 92004 EUR.",https://example.com/listing/74,1394.0,37.0,0,7.6,"house in Dristor, Bucuresti, 66 mp, 2.0 camere, construit in 1988.0. Detalii: Proprietate in zona Dristor, suprafata 66 mp, pret 92004 EUR."
75,Apartment 4 camere Pipera,apartment,151146,Bucuresti,Pipera,44.4314840318908,26.164042598768003,81,4.0,1986.0,5.0,10.0,yes,gaz,10,4,"Proprietate in zona Pipera, suprafata 81 mp, pret 151146 EUR.",https://example.com/listing/75,1866.0,39.0,0,10.4,"apartment in Pipera, Bucuresti, 81 mp, 4.0 camere, construit in 1986.0. Detalii: Proprietate in zona Pipera, suprafata 81 mp, pret 151146 EUR."
76,Apartment 4 camere Pipera,apartment,86574,Bucuresti,Pipera,44.4126361540756,26.059624257783888,47,4.0,2010.0,1.0,10.0,yes,termoficare,8,9,"Proprietate in zona Pipera, suprafata 47 mp, pret 86574 EUR.",https://example.com/listing/76,1842.0,15.0,0,9.6,"apartment in Pipera, Bucuresti, 47 mp, 4.0 camere, construit in 2010.0. Detalii: Proprietate in zona Pipera, suprafata 47 mp, pret 86574 EUR."
77,Apartment 1 camere Pipera,apartment,57673,Bucuresti,Pipera,44.411255511626365,26.055624351347728,49,1.0,2021.0,10.0,10.0,no,central,12,5,"Proprietate in zona Pipera, suprafata 49 mp, pret 57673 EUR.",https://example.com/listing/77,1177.0,4.0,1,8.8,"apartment in Pipera, Bucuresti, 49 mp, 1.0 camere, construit in 2021.0. Detalii: Proprietate in zona Pipera, suprafata 49 mp, pret 57673 EUR."
78,Apartment 1 camere Dristor,apartment,166692,Bucuresti,Dristor,44.428535567913954,26.140783522086945,116,1.0,2022.0,3.0,10.0,no,gaz,19,11,"Proprietate in zona Dristor, suprafata 116 mp, pret 166692 EUR.",https://example.com/listing/78,1437.0,3.0,1,2.2,"apartment in Dristor, Bucuresti, 116 mp, 1.0 camere, construit in 2022.0. Detalii: Proprietate in zona Dristor, suprafata 116 mp, pret 166692 EUR."
79,House 2 camere Berceni,house,71530,Bucuresti,Berceni,44.43847009968385,26.183910488338984,46,2.0,2012.0,,,yes,termoficare,11,9,"Proprietate in zona Berceni, suprafata 46 mp, pret 71530 EUR.",https://example.com/listing/79,1555.0,13.0,0,7.8,"house in Berceni, Bucuresti, 46 mp, 2.0 camere, construit in 2012.0. Detalii: Proprietate in zona Berceni, suprafata 46 mp, pret 71530 EUR."
80,Apartment 2 camere Drumul Taberei,apartment,82208,Bucuresti,Drumul Taberei,44.42627837672367,26.064379431112325,56,2.0,1998.0,8.0,10.0,yes,central,20,14,"Proprietate in zona Drumul Taberei, suprafata 56 mp, pret 82208 EUR.",https://example.com/listing/80,1468.0,27.0,0,0.4,"apartment in Drumul Taberei, Bucuresti, 56 mp, 2.0 camere, construit in 1998.0. Detalii: Proprietate in zona Drumul Taberei, suprafata 56 mp, pret 82208 EUR."
81,Land  camere Colentina,land,681904,Bucuresti,Colentina,44.44079663205042,26.134817656763083,391,,,,,yes,,15,3,"Proprietate in zona Colentina, suprafata 391 mp, pret 681904 EUR.",https://example.com/listing/81,1744.0,,0,7.800000000000001,"land in Colentina, Bucuresti, 391 mp, nan camere, construit in nan. Detalii: Proprietate in zona Colentina, suprafata 391 mp, pret 681904 EUR."
82,Apartment 1 camere Pipera,apartment,81480,Bucuresti,Pipera,44.42733288342863,26.12884726658414,84,1.0,1980.0,8.0,10.0,no,termoficare,6,8,"Proprietate in zona Pipera, suprafata 84 mp, pret 81480 EUR.",https://example.com/listing/82,970.0,45.0,0,11.200000000000001,"apartment in Pipera, Bucuresti, 84 mp, 1.0 camere, construit in 1980.0. Detalii: Proprietate in zona Pipera, suprafata 84 mp, pret 81480 EUR."
83,House 2 camere Drumul Taberei,house,54431,Bucuresti,Drumul Taberei,44.42666035977528,26.057830910609542,53,2.0,2015.0,,,yes,electrica,4,6,"Proprietate in zona Drumul Taberei, suprafata 53 mp, pret 54431 EUR.",https://example.com/listing/83,1027.0,10.0,1,13.2,"house in Drumul Taberei, Bucuresti, 53 mp, 2.0 camere, construit in 2015.0. Detalii: Proprietate in zona Drumul Taberei, suprafata 53 mp, pret 54431 EUR."
84,Land  camere Drumul Taberei,land,428868,Bucuresti,Drumul Taberei,44.42268690445552,26.182849181819236,418,,,,,no,,18,4,"Proprietate in zona Drumul Taberei, suprafata 418 mp, pret 428868 EUR.",https://example.com/listing/84,1026.0,,0,5.6000000000000005,"land in Drumul Taberei, Bucuresti, 418 mp, nan camere, construit in nan. Detalii: Proprietate in zona Drumul Taberei, suprafata 418 mp, pret 428868 EUR."
85,Land  camere Colentina,land,674610,Bucuresti,Colentina,44.40193819422546,26.175860130460972,678,,,,,yes,,14,3,"Proprietate in zona Colentina, suprafata 678 mp, pret 674610 EUR.",https://example.com/listing/85,995.0,,0,8.4,"land in Colentina, Bucuresti, 678 mp, nan camere, construit in nan. Detalii: Proprietate in zona Colentina, suprafata 678 mp, pret 674610 EUR."
86,Land  camere Drumul Taberei,land,970536,Bucuresti,Drumul Taberei,44.41532842188045,26.108235996816635,872,,,,,yes,,17,5,"Proprietate in zona Drumul Taberei, suprafata 872 mp, pret 970536 EUR.",https://example.com/listing/86,1113.0,,0,5.8,"land in Drumul Taberei, Bucuresti, 872 mp, nan camere, construit in nan. Detalii: Proprietate in zona Drumul Taberei, suprafata 872 mp, pret 970536 EUR."
87,Land  camere Dristor,land,595200,Bucuresti,Dristor,44.42577035291627,26.19468225713807,384,,,,,yes,,8,5,"Proprietate in zona Dristor, suprafata 384 mp, pret 595200 EUR.",https://example.com/listing/87,1550.0,,0,11.2,"land in Dristor, Bucuresti, 384 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dristor, suprafata 384 mp, pret 595200 EUR."
88,Land  camere Militari,land,787584,Bucuresti,Militari,44.41802653964399,26.12332075199029,672,,,,,no,,17,13,"Proprietate in zona Militari, suprafata 672 mp, pret 787584 EUR.",https://example.com/listing/88,1172.0,,0,2.5999999999999996,"land in Militari, Bucuresti, 672 mp, nan camere, construit in nan. Detalii: Proprietate in zona Militari, suprafata 672 mp, pret 787584 EUR."
89,Apartment 2 camere Dristor,apartment,174528,Bucuresti,Dristor,44.44896844922925,26.166430539244665,108,2.0,1984.0,10.0,10.0,no,central,6,12,"Proprietate in zona Dristor, suprafata 108 mp, pret 174528 EUR.",https://example.com/listing/89,1616.0,41.0,0,9.600000000000001,"apartment in Dristor, Bucuresti, 108 mp, 2.0 camere, construit in 1984.0. Detalii: Proprietate in zona Dristor, suprafata 108 mp, pret 174528 EUR."
90,House 3 camere Drumul Taberei,house,75350,Bucuresti,Drumul Taberei,44.42395865935347,26.137527693160376,55,3.0,1973.0,,,yes,gaz,20,10,"Proprietate in zona Drumul Taberei, suprafata 55 mp, pret 75350 EUR.",https://example.com/listing/90,1370.0,52.0,0,2.0,"house in Drumul Taberei, Bucuresti, 55 mp, 3.0 camere, construit in 1973.0. Detalii: Proprietate in zona Drumul Taberei, suprafata 55 mp, pret 75350 EUR."
91,Land  camere Dorobanti,land,846027,Bucuresti,Dorobanti,44.4335891062852,26.071033976964376,819,,,,,no,,6,2,"Proprietate in zona Dorobanti, suprafata 819 mp, pret 846027 EUR.",https://example.com/listing/91,1033.0,,0,13.600000000000001,"land in Dorobanti, Bucuresti, 819 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dorobanti, suprafata 819 mp, pret 846027 EUR."
92,Land  camere Dristor,land,1162965,Bucuresti,Dristor,44.42321801694007,26.146497612218177,915,,,,,yes,,12,4,"Proprietate in zona Dristor, suprafata 915 mp, pret 1162965 EUR.",https://example.com/listing/92,1271.0,,0,9.2,"land in Dristor, Bucuresti, 915 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dristor, suprafata 915 mp, pret 1162965 EUR."
93,House 1 camere Titan,house,103958,Bucuresti,Titan,44.43276171443506,26.142068849992658,59,1.0,1964.0,,,no,electrica,11,5,"Proprietate in zona Titan, suprafata 59 mp, pret 103958 EUR.",https://example.com/listing/93,1762.0,61.0,0,9.399999999999999,"house in Titan, Bucuresti, 59 mp, 1.0 camere, construit in 1964.0. Detalii: Proprietate in zona Titan, suprafata 59 mp, pret 103958 EUR."
94,Apartment 1 camere Colentina,apartment,76765,Bucuresti,Colentina,44.4033344888282,26.05665117402494,65,1.0,1979.0,4.0,10.0,no,electrica,4,3,"Proprietate in zona Colentina, suprafata 65 mp, pret 76765 EUR.",https://example.com/listing/94,1181.0,46.0,0,14.4,"apartment in Colentina, Bucuresti, 65 mp, 1.0 camere, construit in 1979.0. Detalii: Proprietate in zona Colentina, suprafata 65 mp, pret 76765 EUR."
95,Land  camere Drumul Taberei,land,849684,Bucuresti,Drumul Taberei,44.40790001628688,26.172695645474978,492,,,,,yes,,3,4,"Proprietate in zona Drumul Taberei, suprafata 492 mp, pret 849684 EUR.",https://example.com/listing/95,1727.0,,0,14.6,"land in Drumul Taberei, Bucuresti, 492 mp, nan camere, construit in nan. Detalii: Proprietate in zona Drumul Taberei, suprafata 492 mp, pret 849684 EUR."
96,House 4 camere Pipera,house,173621,Bucuresti,Pipera,44.40901450045774,26.198153851272128,119,4.0,2001.0,,,yes,electrica,3,4,"Proprietate in zona Pipera, suprafata 119 mp, pret 173621 EUR.",https://example.com/listing/96,1459.0,24.0,0,14.6,"house in Pipera, Bucuresti, 119 mp, 4.0 camere, construit in 2001.0. Detalii: Proprietate in zona Pipera, suprafata 119 mp, pret 173621 EUR."
97,Land  camere Pipera,land,279815,Bucuresti,Pipera,44.40098649951981,26.085725989424876,293,,,,,yes,,19,6,"Proprietate in zona Pipera, suprafata 293 mp, pret 279815 EUR.",https://example.com/listing/97,955.0,,0,4.2,"land in Pipera, Bucuresti, 293 mp, nan camere, construit in nan. Detalii: Proprietate in zona Pipera, suprafata 293 mp, pret 279815 EUR."
98,Land  camere Drumul Taberei,land,799136,Bucuresti,Drumul Taberei,44.438521620549686,26.05345502391131,442,,,,,yes,,8,3,"Proprietate in zona Drumul Taberei, suprafata 442 mp, pret 799136 EUR.",https://example.com/listing/98,1808.0,,0,12.0,"land in Drumul Taberei, Bucuresti, 442 mp, nan camere, construit in nan. Detalii: Proprietate in zona Drumul Taberei, suprafata 442 mp, pret 799136 EUR."
99,Apartment 4 camere Dorobanti,apartment,78804,Bucuresti,Dorobanti,44.42361874601246,26.150241171072132,44,4.0,1978.0,0.0,10.0,no,central,18,7,"Proprietate in zona Dorobanti, suprafata 44 mp, pret 78804 EUR.",https://example.com/listing/99,1791.0,47.0,0,4.4,"apartment in Dorobanti, Bucuresti, 44 mp, 4.0 camere, construit in 1978.0. Detalii: Proprietate in zona Dorobanti, suprafata 44 mp, pret 78804 EUR."
100,House 3 camere Colentina,house,84105,Bucuresti,Colentina,44.41236919733978,26.106696133065142,89,3.0,1968.0,,,no,central,10,13,"Proprietate in zona Colentina, suprafata 89 mp, pret 84105 EUR.",https://example.com/listing/100,945.0,57.0,0,6.8,"house in Colentina, Bucuresti, 89 mp, 3.0 camere, construit in 1968.0. Detalii: Proprietate in zona Colentina, suprafata 89 mp, pret 84105 EUR."
101,House 2 camere Titan,house,179296,Bucuresti,Titan,44.44819188401288,26.06529294853405,104,2.0,2018.0,,,yes,central,6,4,"Proprietate in zona Titan, suprafata 104 mp, pret 179296 EUR.",https://example.com/listing/101,1724.0,7.0,1,12.8,"house in Titan, Bucuresti, 104 mp, 2.0 camere, construit in 2018.0. Detalii: Proprietate in zona Titan, suprafata 104 mp, pret 179296 EUR."
102,Land  camere Militari,land,679914,Bucuresti,Militari,44.41084981607292,26.124870622015216,486,,,,,yes,,16,9,"Proprietate in zona Militari, suprafata 486 mp, pret 679914 EUR.",https://example.com/listing/102,1399.0,,0,4.800000000000001,"land in Militari, Bucuresti, 486 mp, nan camere, construit in nan. Detalii: Proprietate in zona Militari, suprafata 486 mp, pret 679914 EUR."
103,Land  camere Dristor,land,747198,Bucuresti,Dristor,44.43238412368321,26.126219721676662,411,,,,,no,,16,5,"Proprietate in zona Dristor, suprafata 411 mp, pret 747198 EUR.",https://example.com/listing/103,1818.0,,0,6.4,"land in Dristor, Bucuresti, 411 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dristor, suprafata 411 mp, pret 747198 EUR."
104,House 2 camere Dorobanti,house,130188,Bucuresti,Dorobanti,44.43017573625255,26.09602731767272,114,2.0,1997.0,,,yes,termoficare,8,2,"Proprietate in zona Dorobanti, suprafata 114 mp, pret 130188 EUR.",https://example.com/listing/104,1142.0,28.0,0,12.399999999999999,"house in Dorobanti, Bucuresti, 114 mp, 2.0 camere, construit in 1997.0. Detalii: Proprietate in zona Dorobanti, suprafata 114 mp, pret 130188 EUR."
105,Land  camere Militari,land,1846842,Bucuresti,Militari,44.433560014558914,26.088672167441377,951,,,,,no,,19,14,"Proprietate in zona Militari, suprafata 951 mp, pret 1846842 EUR.",https://example.com/listing/105,1942.0,,0,1.0,"land in Militari, Bucuresti, 951 mp, nan camere, construit in nan. Detalii: Proprietate in zona Militari, suprafata 951 mp, pret 1846842 EUR."
106,House 4 camere Dorobanti,house,102060,Bucuresti,Dorobanti,44.44990335745374,26.081797115799382,70,4.0,2008.0,,,no,central,12,10,"Proprietate in zona Dorobanti, suprafata 70 mp, pret 102060 EUR.",https://example.com/listing/106,1458.0,17.0,0,6.8,"house in Dorobanti, Bucuresti, 70 mp, 4.0 camere, construit in 2008.0. Detalii: Proprietate in zona Dorobanti, suprafata 70 mp, pret 102060 EUR."
107,Apartment 1 camere Dorobanti,apartment,97276,Bucuresti,Dorobanti,44.44499835720979,26.18005023667845,83,1.0,2008.0,0.0,10.0,no,termoficare,10,5,"Proprietate in zona Dorobanti, suprafata 83 mp, pret 97276 EUR.",https://example.com/listing/107,1172.0,17.0,0,10.0,"apartment in Dorobanti, Bucuresti, 83 mp, 1.0 camere, construit in 2008.0. Detalii: Proprietate in zona Dorobanti, suprafata 83 mp, pret 97276 EUR."
108,Land  camere Drumul Taberei,land,318708,Bucuresti,Drumul Taberei,44.4227951940945,26.05291506212196,234,,,,,no,,10,13,"Proprietate in zona Drumul Taberei, suprafata 234 mp, pret 318708 EUR.",https://example.com/listing/108,1362.0,,0,6.8,"land in Drumul Taberei, Bucuresti, 234 mp, nan camere, construit in nan. Detalii: Proprietate in zona Drumul Taberei, suprafata 234 mp, pret 318708 EUR."
109,House 3 camere Pipera,house,41958,Bucuresti,Pipera,44.41027594110821,26.055364420583885,42,3.0,1992.0,,,no,termoficare,20,9,"Proprietate in zona Pipera, suprafata 42 mp, pret 41958 EUR.",https://example.com/listing/109,999.0,33.0,0,2.4000000000000004,"house in Pipera, Bucuresti, 42 mp, 3.0 camere, construit in 1992.0. Detalii: Proprietate in zona Pipera, suprafata 42 mp, pret 41958 EUR."
110,Apartment 3 camere Pipera,apartment,118944,Bucuresti,Pipera,44.43586045361425,26.18855195990179,84,3.0,1985.0,0.0,10.0,yes,termoficare,20,5,"Proprietate in zona Pipera, suprafata 84 mp, pret 118944 EUR.",https://example.com/listing/110,1416.0,40.0,0,4.0,"apartment in Pipera, Bucuresti, 84 mp, 3.0 camere, construit in 1985.0. Detalii: Proprietate in zona Pipera, suprafata 84 mp, pret 118944 EUR."
111,Land  camere Militari,land,1164338,Bucuresti,Militari,44.41277753136796,26.12408739268553,763,,,,,yes,,10,10,"Proprietate in zona Militari, suprafata 763 mp, pret 1164338 EUR.",https://example.com/listing/111,1526.0,,0,8.0,"land in Militari, Bucuresti, 763 mp, nan camere, construit in nan. Detalii: Proprietate in zona Militari, suprafata 763 mp, pret 1164338 EUR."
112,Apartment 1 camere Militari,apartment,174681,Bucuresti,Militari,44.40176839844165,26.131538549783446,117,1.0,1987.0,10.0,10.0,no,gaz,13,14,"Proprietate in zona Militari, suprafata 117 mp, pret 174681 EUR.",https://example.com/listing/112,1493.0,38.0,0,4.6000000000000005,"apartment in Militari, Bucuresti, 117 mp, 1.0 camere, construit in 1987.0. Detalii: Proprietate in zona Militari, suprafata 117 mp, pret 174681 EUR."
113,Apartment 3 camere Militari,apartment,115522,Bucuresti,Militari,44.431454807930805,26.188450635730685,89,3.0,2018.0,0.0,10.0,no,termoficare,5,8,"Proprietate in zona Militari, suprafata 89 mp, pret 115522 EUR.",https://example.com/listing/113,1298.0,7.0,1,11.8,"apartment in Militari, Bucuresti, 89 mp, 3.0 camere, construit in 2018.0. Detalii: Proprietate in zona Militari, suprafata 89 mp, pret 115522 EUR."
114,Land  camere Berceni,land,919700,Bucuresti,Berceni,44.44667583417595,26.12897487606176,850,,,,,yes,,12,9,"Proprietate in zona Berceni, suprafata 850 mp, pret 919700 EUR.",https://example.com/listing/114,1082.0,,0,7.2,"land in Berceni, Bucuresti, 850 mp, nan camere, construit in nan. Detalii: Proprietate in zona Berceni, suprafata 850 mp, pret 919700 EUR."
